customer_id,recency_days,frequency,monetary,first_purchase,last_purchase,avg_order_value,r_score,f_score,m_score,rfm_score,segment,kmeans_cluster,kmeans_label
8744,6,6,276.02,2019-11-06,2023-12-23,46.00333333333333,5,1,1,2.4,Potential Loyalists,1,Mid Value
8745,100,4,135.85,2020-09-09,2023-09-20,33.9625,2,1,1,1.35,Lost,0,Low Value
8746,47,7,408.14,2019-07-15,2023-11-12,58.30571428571428,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
8747,238,8,330.29,2019-11-06,2023-05-05,41.28625,2,2,2,2.0,At Risk,0,Low Value
8748,68,14,1817.07,2019-09-16,2023-10-22,129.79071428571427,3,5,5,4.3,Loyal Customers,2,Premium
8749,140,6,232.34,2019-11-27,2023-08-11,38.723333333333336,2,1,1,1.35,Lost,0,Low Value
8750,51,12,703.18,2019-10-11,2023-11-08,58.59833333333333,3,4,4,3.65,Loyal Customers,3,High Value
8751,46,10,490.48,2019-12-26,2023-11-13,49.048,3,3,3,3.0,Loyal Customers,3,High Value
8752,27,9,346.27,2019-05-25,2023-12-02,38.474444444444444,4,3,2,2.95,Potential Loyalists,1,Mid Value
8753,8,13,611.44,2019-04-17,2023-12-21,47.033846153846156,5,5,4,4.6,Champions,2,Premium
8754,52,10,801.77,2019-03-03,2023-11-07,80.17699999999999,3,3,5,3.8,Loyal Customers,3,High Value
8755,405,8,538.74,2019-05-27,2022-11-19,67.3425,1,2,3,2.0500000000000003,Others,0,Low Value
8756,17,15,817.5,2019-02-26,2023-12-12,54.5,5,5,5,5.0,Champions,2,Premium
8757,409,10,313.74,2019-07-22,2022-11-15,31.374000000000002,1,3,1,1.5,Others,0,Low Value
8758,37,7,320.82,2019-10-26,2023-11-22,45.83142857142857,4,2,2,2.7,Potential Loyalists,1,Mid Value
8759,126,11,485.77000000000004,2019-01-24,2023-08-25,44.160909090909094,2,4,3,2.9000000000000004,Loyal Customers,3,High Value
8760,98,12,938.01,2019-09-10,2023-09-22,78.1675,2,4,5,3.7,Loyal Customers,3,High Value
8761,10,8,418.42,2020-01-17,2023-12-19,52.3025,5,2,2,3.05,Potential Loyalists,1,Mid Value
8762,20,11,821.54,2019-11-13,2023-12-09,74.68545454545455,5,4,5,4.75,Champions,2,Premium
8763,21,13,672.1999999999999,2019-03-27,2023-12-08,51.707692307692305,5,5,4,4.6,Champions,2,Premium
8764,2,10,669.67,2019-04-11,2023-12-27,66.967,5,3,4,4.1,Loyal Customers,2,Premium
8765,327,10,387.56,2019-02-06,2023-02-05,38.756,1,3,2,1.9000000000000001,Others,0,Low Value
8766,774,6,291.27,2020-12-06,2021-11-15,48.544999999999995,1,1,1,1.0,Lost,0,Low Value
8767,54,6,442.07000000000005,2020-07-25,2023-11-05,73.67833333333334,3,1,3,2.5,Potential Loyalists,1,Mid Value
8768,86,12,751.2,2019-09-19,2023-10-04,62.6,2,4,4,3.3,Loyal Customers,3,High Value
8769,33,15,535.79,2019-07-13,2023-11-26,35.71933333333333,4,5,3,3.85,Loyal Customers,2,Premium
8770,313,13,652.05,2019-02-06,2023-02-19,50.1576923076923,1,5,4,3.2,Others,3,High Value
8771,777,4,130.38,2019-11-05,2021-11-12,32.595,1,1,1,1.0,Lost,0,Low Value
8772,481,11,522.63,2019-02-17,2022-09-04,47.51181818181818,1,4,3,2.5500000000000003,Others,3,High Value
8773,73,13,514.6899999999999,2019-02-02,2023-10-17,39.591538461538455,3,5,3,3.5,Loyal Customers,2,Premium
8774,903,4,140.11,2019-08-06,2021-07-09,35.0275,1,1,1,1.0,Lost,0,Low Value
8775,57,15,836.07,2019-01-27,2023-11-02,55.73800000000001,3,5,5,4.3,Loyal Customers,2,Premium
8776,348,13,505.1,2019-10-04,2023-01-15,38.853846153846156,1,5,3,2.8000000000000003,Others,3,High Value
8777,279,7,267.56,2019-09-06,2023-03-25,38.222857142857144,1,2,1,1.25,Lost,0,Low Value
8778,5,8,436.68,2021-06-03,2023-12-24,54.585,5,2,3,3.45,Potential Loyalists,1,Mid Value
8779,205,10,359.40999999999997,2019-11-03,2023-06-07,35.940999999999995,2,3,2,2.25,At Risk,0,Low Value
8780,14,6,434.28999999999996,2021-11-05,2023-12-15,72.38166666666666,5,1,3,3.2,Potential Loyalists,1,Mid Value
8781,31,8,426.6,2019-07-20,2023-11-28,53.325,4,2,2,2.7,Potential Loyalists,1,Mid Value
8782,28,10,285.97,2019-11-01,2023-12-01,28.597,4,3,1,2.55,Potential Loyalists,1,Mid Value
8783,28,11,522.21,2019-10-14,2023-12-01,47.473636363636366,4,4,3,3.6,Loyal Customers,2,Premium
8784,57,12,675.61,2019-06-16,2023-11-02,56.30083333333334,3,4,4,3.65,Loyal Customers,3,High Value
8785,42,5,330.51,2019-12-14,2023-11-17,66.102,4,1,2,2.45,Potential Loyalists,1,Mid Value
8786,41,7,372.63,2019-09-07,2023-11-18,53.23285714285714,4,2,2,2.7,Potential Loyalists,1,Mid Value
8787,46,10,568.0,2020-03-21,2023-11-13,56.8,3,3,4,3.4,Loyal Customers,3,High Value
8788,419,1,67.22,2022-11-05,2022-11-05,67.22,1,1,1,1.0,Lost,0,Low Value
8789,13,9,243.36,2019-09-10,2023-12-16,27.040000000000003,5,3,1,2.9,Potential Loyalists,1,Mid Value
8790,22,11,598.49,2019-08-09,2023-12-07,54.408181818181816,5,4,4,4.35,Champions,2,Premium
8791,46,8,255.70999999999998,2020-11-22,2023-11-13,31.963749999999997,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
8792,31,11,403.73,2019-10-15,2023-11-28,36.70272727272727,4,4,2,3.2,Others,1,Mid Value
8793,32,10,283.61,2019-06-17,2023-11-27,28.361,4,3,1,2.55,Potential Loyalists,1,Mid Value
8794,10,10,309.15,2019-08-06,2023-12-19,30.915,5,3,1,2.9,Potential Loyalists,1,Mid Value
8795,27,6,431.21,2019-11-06,2023-12-02,71.86833333333333,4,1,3,2.85,Potential Loyalists,1,Mid Value
8796,57,13,515.36,2019-11-11,2023-11-02,39.643076923076926,3,5,3,3.5,Loyal Customers,2,Premium
8797,13,6,231.67000000000002,2019-12-01,2023-12-16,38.61166666666667,5,1,1,2.4,Potential Loyalists,1,Mid Value
8798,127,14,501.33000000000004,2019-12-11,2023-08-24,35.809285714285714,2,5,3,3.1500000000000004,Loyal Customers,3,High Value
8799,45,13,489.21,2019-10-16,2023-11-14,37.63153846153846,3,5,3,3.5,Loyal Customers,2,Premium
8800,412,6,330.82,2019-08-26,2022-11-12,55.13666666666666,1,1,2,1.4,Lost,0,Low Value
8801,40,9,398.74,2019-02-11,2023-11-19,44.30444444444444,4,3,2,2.95,Potential Loyalists,1,Mid Value
8802,1126,3,175.39000000000001,2019-09-16,2020-11-28,58.46333333333334,1,1,1,1.0,Lost,0,Low Value
8803,354,8,959.9200000000001,2019-11-20,2023-01-09,119.99000000000001,1,2,5,2.85,Others,3,High Value
8804,44,12,744.33,2019-05-09,2023-11-15,62.0275,4,4,4,4.0,Champions,2,Premium
8805,94,11,478.41,2019-11-22,2023-09-26,43.49181818181818,2,4,3,2.9000000000000004,Loyal Customers,3,High Value
8806,2,9,540.66,2019-11-11,2023-12-27,60.07333333333333,5,3,3,3.7,Loyal Customers,1,Mid Value
8807,111,11,325.83,2019-09-21,2023-09-09,29.62090909090909,2,4,2,2.5,At Risk,3,High Value
8808,388,10,2068.71,2019-06-05,2022-12-06,206.871,1,3,5,3.1,Others,3,High Value
8809,278,8,1040.95,2019-12-23,2023-03-26,130.11875,1,2,5,2.85,Others,3,High Value
8810,368,12,2378.35,2019-02-02,2022-12-26,198.19583333333333,1,4,5,3.35,Others,3,High Value
8811,57,10,298.65,2019-01-03,2023-11-02,29.865,3,3,1,2.1999999999999997,Potential Loyalists,1,Mid Value
8812,52,18,832.35,2019-01-24,2023-11-07,46.24166666666667,3,5,5,4.3,Loyal Customers,2,Premium
8813,3,10,812.64,2019-08-15,2023-12-26,81.264,5,3,5,4.5,Loyal Customers,2,Premium
8814,74,9,493.49,2019-02-16,2023-10-16,54.83222222222222,3,3,3,3.0,Loyal Customers,3,High Value
8815,31,12,534.1,2019-07-14,2023-11-28,44.50833333333333,4,4,3,3.6,Loyal Customers,2,Premium
8816,99,11,384.14,2019-11-24,2023-09-21,34.92181818181818,2,4,2,2.5,At Risk,3,High Value
8817,40,11,878.41,2019-09-22,2023-11-19,79.85545454545455,4,4,5,4.4,Champions,2,Premium
8818,33,5,197.38,2019-04-05,2023-11-26,39.476,4,1,1,2.05,Potential Loyalists,1,Mid Value
8819,24,8,308.7,2019-02-08,2023-12-05,38.5875,5,2,1,2.65,Potential Loyalists,1,Mid Value
8820,225,12,792.88,2019-01-04,2023-05-18,66.07333333333334,2,4,5,3.7,Loyal Customers,3,High Value
8821,94,10,375.28,2019-11-20,2023-09-26,37.528,2,3,2,2.25,At Risk,0,Low Value
8822,7,9,492.33,2019-03-21,2023-12-22,54.70333333333333,5,3,3,3.7,Loyal Customers,1,Mid Value
8823,51,11,509.14,2019-08-21,2023-11-08,46.28545454545454,3,4,3,3.25,Loyal Customers,3,High Value
8824,452,11,751.74,2019-04-17,2022-10-03,68.34,1,4,4,2.95,Others,3,High Value
8825,359,11,429.28,2019-11-04,2023-01-04,39.025454545454544,1,4,3,2.5500000000000003,Others,3,High Value
8826,27,6,324.4,2019-07-05,2023-12-02,54.06666666666666,4,1,2,2.45,Potential Loyalists,1,Mid Value
8827,41,15,690.4,2019-08-15,2023-11-18,46.026666666666664,4,5,4,4.25,Champions,2,Premium
8828,73,14,548.23,2019-01-06,2023-10-17,39.159285714285716,3,5,3,3.5,Loyal Customers,2,Premium
8829,25,7,645.5699999999999,2019-11-04,2023-12-04,92.2242857142857,4,2,4,3.5,Others,1,Mid Value
8830,23,8,285.58,2019-12-16,2023-12-06,35.6975,5,2,1,2.65,Potential Loyalists,1,Mid Value
8831,66,13,778.39,2019-10-18,2023-10-24,59.87615384615385,3,5,5,4.3,Loyal Customers,2,Premium
8832,39,10,436.76,2019-06-09,2023-11-20,43.676,4,3,3,3.35,Loyal Customers,1,Mid Value
8833,497,12,759.09,2020-09-09,2022-08-19,63.2575,1,4,4,2.95,Others,3,High Value
8834,24,10,388.1,2020-05-17,2023-12-05,38.81,5,3,2,3.3,Potential Loyalists,1,Mid Value
8835,11,12,568.4,2019-02-14,2023-12-18,47.36666666666667,5,4,4,4.35,Champions,2,Premium
8836,235,7,338.06,2020-01-12,2023-05-08,48.294285714285714,2,2,2,2.0,At Risk,0,Low Value
8837,45,13,444.46000000000004,2019-02-12,2023-11-14,34.189230769230775,3,5,3,3.5,Loyal Customers,2,Premium
8838,387,6,432.73,2021-02-03,2022-12-07,72.12166666666667,1,1,3,1.8000000000000003,Others,0,Low Value
8839,111,11,411.21,2019-10-03,2023-09-09,37.38272727272727,2,4,2,2.5,At Risk,3,High Value
8840,27,11,881.84,2019-01-03,2023-12-02,80.16727272727273,4,4,5,4.4,Champions,2,Premium
8841,398,9,468.16,2020-03-03,2022-11-26,52.01777777777778,1,3,3,2.3000000000000003,Others,3,High Value
8842,25,12,740.36,2019-12-03,2023-12-04,61.696666666666665,4,4,4,4.0,Champions,2,Premium
8843,100,9,718.15,2019-10-10,2023-09-20,79.79444444444444,2,3,4,3.05,Loyal Customers,3,High Value
8844,1126,6,237.11,2019-07-18,2020-11-28,39.51833333333334,1,1,1,1.0,Lost,0,Low Value
8845,50,7,329.66,2020-06-21,2023-11-09,47.09428571428572,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
8846,37,12,515.29,2019-10-18,2023-11-22,42.94083333333333,4,4,3,3.6,Loyal Customers,2,Premium
8847,386,10,743.96,2019-03-07,2022-12-08,74.396,1,3,4,2.7,Others,3,High Value
8848,891,7,368.83,2019-02-01,2021-07-21,52.69,1,2,2,1.65,Lost,0,Low Value
8849,16,7,368.8,2020-11-08,2023-12-13,52.68571428571429,5,2,2,3.05,Potential Loyalists,1,Mid Value
8850,82,13,281.82,2019-02-16,2023-10-08,21.678461538461537,3,5,1,2.6999999999999997,Others,1,Mid Value
8851,443,12,478.51,2019-01-12,2022-10-12,39.87583333333333,1,4,3,2.5500000000000003,Others,3,High Value
8852,448,7,217.95000000000002,2019-08-16,2022-10-07,31.13571428571429,1,2,1,1.25,Lost,0,Low Value
8853,375,6,442.85,2019-11-07,2022-12-19,73.80833333333334,1,1,3,1.8000000000000003,Others,0,Low Value
8854,36,5,127.03999999999999,2019-10-11,2023-11-23,25.407999999999998,4,1,1,2.05,Potential Loyalists,1,Mid Value
8855,12,11,510.35,2020-10-24,2023-12-17,46.39545454545455,5,4,3,3.95,Loyal Customers,2,Premium
8856,18,13,541.73,2019-02-24,2023-12-11,41.67153846153846,5,5,3,4.2,Loyal Customers,2,Premium
8857,32,3,122.96000000000001,2019-06-09,2023-11-27,40.98666666666667,4,1,1,2.05,Potential Loyalists,1,Mid Value
8858,239,6,227.87,2021-01-10,2023-05-04,37.97833333333333,2,1,1,1.35,Lost,0,Low Value
8859,23,8,237.36,2019-11-10,2023-12-06,29.67,5,2,1,2.65,Potential Loyalists,1,Mid Value
8860,37,9,287.85999999999996,2019-08-03,2023-11-22,31.98444444444444,4,3,1,2.55,Potential Loyalists,1,Mid Value
8861,58,8,440.97,2019-10-01,2023-11-01,55.12125,3,2,3,2.75,Potential Loyalists,1,Mid Value
8862,35,13,507.17999999999995,2019-01-03,2023-11-24,39.01384615384615,4,5,3,3.85,Loyal Customers,2,Premium
8863,196,8,349.02,2019-11-01,2023-06-16,43.6275,2,2,2,2.0,At Risk,0,Low Value
8864,119,11,425.99,2019-08-01,2023-09-01,38.72636363636364,2,4,2,2.5,At Risk,3,High Value
8865,115,8,447.23,2019-06-05,2023-09-05,55.90375,2,2,3,2.4000000000000004,At Risk,0,Low Value
8866,44,7,244.69,2019-09-05,2023-11-15,34.955714285714286,4,2,1,2.3,Potential Loyalists,1,Mid Value
8867,6,11,522.51,2019-07-01,2023-12-23,47.50090909090909,5,4,3,3.95,Loyal Customers,2,Premium
8868,9,13,670.96,2019-01-26,2023-12-20,51.612307692307695,5,5,4,4.6,Champions,2,Premium
8869,16,11,440.83,2019-09-07,2023-12-13,40.07545454545454,5,4,3,3.95,Loyal Customers,2,Premium
8870,35,10,646.5699999999999,2019-02-06,2023-11-24,64.657,4,3,4,3.75,Loyal Customers,2,Premium
8871,117,7,309.38,2020-04-09,2023-09-03,44.19714285714286,2,2,1,1.6,Lost,0,Low Value
8872,12,12,416.39,2019-07-20,2023-12-17,34.69916666666666,5,4,2,3.55,Others,1,Mid Value
8873,107,9,464.11,2020-06-26,2023-09-13,51.56777777777778,2,3,3,2.6500000000000004,Loyal Customers,3,High Value
8874,132,10,424.1,2019-01-20,2023-08-19,42.410000000000004,2,3,2,2.25,At Risk,0,Low Value
8875,74,12,932.84,2019-02-04,2023-10-16,77.73666666666666,3,4,5,4.05,Loyal Customers,2,Premium
8876,135,5,289.06,2019-11-01,2023-08-16,57.812,2,1,1,1.35,Lost,0,Low Value
8877,3,10,396.19,2019-10-17,2023-12-26,39.619,5,3,2,3.3,Potential Loyalists,1,Mid Value
8878,48,5,181.73000000000002,2019-05-16,2023-11-11,36.346000000000004,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
8879,217,10,673.74,2019-06-26,2023-05-26,67.374,2,3,4,3.05,Loyal Customers,3,High Value
8880,109,9,1118.07,2019-01-14,2023-09-11,124.22999999999999,2,3,5,3.45,Loyal Customers,3,High Value
8881,49,9,272.13,2019-11-02,2023-11-10,30.236666666666665,3,3,1,2.1999999999999997,Potential Loyalists,1,Mid Value
8882,9,12,496.77,2019-09-02,2023-12-20,41.3975,5,4,3,3.95,Loyal Customers,2,Premium
8883,1,14,719.49,2019-05-11,2023-12-28,51.39214285714286,5,5,4,4.6,Champions,2,Premium
8884,51,13,709.4,2019-09-26,2023-11-08,54.56923076923077,3,5,4,3.9,Loyal Customers,2,Premium
8885,19,11,428.90999999999997,2019-07-26,2023-12-10,38.99181818181818,5,4,3,3.95,Loyal Customers,2,Premium
8886,19,13,725.8100000000001,2019-11-07,2023-12-10,55.831538461538464,5,5,4,4.6,Champions,2,Premium
8887,607,11,469.0,2020-01-09,2022-05-01,42.63636363636363,1,4,3,2.5500000000000003,Others,3,High Value
8888,81,5,160.85,2020-02-07,2023-10-09,32.17,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
8889,142,9,387.07,2019-06-27,2023-08-09,43.007777777777775,2,3,2,2.25,At Risk,0,Low Value
8890,5,11,516.95,2019-07-24,2023-12-24,46.99545454545455,5,4,3,3.95,Loyal Customers,2,Premium
8891,18,14,1068.16,2019-01-07,2023-12-11,76.29714285714286,5,5,5,5.0,Champions,2,Premium
8892,551,10,317.84000000000003,2019-02-22,2022-06-26,31.784000000000002,1,3,2,1.9000000000000001,Others,0,Low Value
8893,76,15,553.6,2019-04-16,2023-10-14,36.906666666666666,3,5,3,3.5,Loyal Customers,2,Premium
8894,42,4,271.84,2019-05-24,2023-11-17,67.96,4,1,1,2.05,Potential Loyalists,1,Mid Value
8895,37,8,353.81,2019-06-20,2023-11-22,44.22625,4,2,2,2.7,Potential Loyalists,1,Mid Value
8896,21,11,602.56,2019-07-03,2023-12-08,54.778181818181814,5,4,4,4.35,Champions,2,Premium
8897,173,13,672.96,2019-11-21,2023-07-09,51.76615384615385,2,5,4,3.55,Loyal Customers,3,High Value
8898,20,11,376.4,2019-03-14,2023-12-09,34.21818181818182,5,4,2,3.55,Others,1,Mid Value
8899,131,10,299.72,2019-04-26,2023-08-20,29.972,2,3,1,1.85,Others,0,Low Value
8900,211,8,465.25,2019-01-13,2023-06-01,58.15625,2,2,3,2.4000000000000004,At Risk,0,Low Value
8901,85,7,337.42,2019-11-16,2023-10-05,48.20285714285715,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
8902,103,10,248.51,2020-02-24,2023-09-17,24.851,2,3,1,1.85,Others,0,Low Value
8903,18,7,574.16,2019-02-12,2023-12-11,82.02285714285713,5,2,4,3.85,Others,1,Mid Value
8904,267,11,897.27,2019-09-24,2023-04-06,81.57,1,4,5,3.35,Others,3,High Value
8905,14,10,419.48,2019-04-12,2023-12-15,41.948,5,3,2,3.3,Potential Loyalists,1,Mid Value
8906,51,10,646.7,2020-08-05,2023-11-08,64.67,3,3,4,3.4,Loyal Customers,3,High Value
8907,688,10,623.08,2019-10-08,2022-02-09,62.30800000000001,1,3,4,2.7,Others,3,High Value
8908,73,9,325.51,2019-01-18,2023-10-17,36.16777777777778,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
8909,6,11,492.44,2019-06-05,2023-12-23,44.767272727272726,5,4,3,3.95,Loyal Customers,2,Premium
8910,448,6,326.78000000000003,2019-03-21,2022-10-07,54.46333333333334,1,1,2,1.4,Lost,0,Low Value
8911,35,13,741.0,2019-01-27,2023-11-24,57.0,4,5,4,4.25,Champions,2,Premium
8912,5,11,694.59,2019-11-09,2023-12-24,63.14454545454546,5,4,4,4.35,Champions,2,Premium
8913,5,10,407.3,2021-08-09,2023-12-24,40.730000000000004,5,3,2,3.3,Potential Loyalists,1,Mid Value
8914,343,9,604.51,2019-06-22,2023-01-20,67.16777777777777,1,3,4,2.7,Others,3,High Value
8915,42,9,380.90999999999997,2019-02-21,2023-11-17,42.32333333333333,4,3,2,2.95,Potential Loyalists,1,Mid Value
8916,664,13,1012.84,2019-02-11,2022-03-05,77.91076923076923,1,5,5,3.6,Others,3,High Value
8917,115,8,196.15,2019-06-18,2023-09-05,24.51875,2,2,1,1.6,Lost,0,Low Value
8918,25,15,1233.6399999999999,2019-08-14,2023-12-04,82.24266666666666,4,5,5,4.65,Champions,2,Premium
8919,368,11,707.3100000000001,2019-06-01,2022-12-26,64.3009090909091,1,4,4,2.95,Others,3,High Value
8920,401,9,919.12,2019-01-16,2022-11-23,102.12444444444445,1,3,5,3.1,Others,3,High Value
8921,149,12,584.08,2019-08-17,2023-08-02,48.67333333333334,2,4,4,3.3,Loyal Customers,3,High Value
8922,11,13,748.93,2019-02-08,2023-12-18,57.61,5,5,4,4.6,Champions,2,Premium
8923,439,4,260.07,2019-12-18,2022-10-16,65.0175,1,1,1,1.0,Lost,0,Low Value
8924,55,12,743.1899999999999,2019-10-22,2023-11-04,61.9325,3,4,4,3.65,Loyal Customers,3,High Value
8925,32,7,395.06,2020-10-23,2023-11-27,56.43714285714286,4,2,2,2.7,Potential Loyalists,1,Mid Value
8926,10,12,511.36,2019-02-12,2023-12-19,42.61333333333334,5,4,3,3.95,Loyal Customers,2,Premium
8927,39,9,256.02,2019-10-22,2023-11-20,28.446666666666665,4,3,1,2.55,Potential Loyalists,1,Mid Value
8928,75,6,167.3,2019-11-03,2023-10-15,27.883333333333336,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
8929,33,10,351.16,2021-09-26,2023-11-26,35.116,4,3,2,2.95,Potential Loyalists,1,Mid Value
8930,39,12,664.01,2019-07-19,2023-11-20,55.33416666666667,4,4,4,4.0,Champions,2,Premium
8931,41,12,607.9,2019-05-28,2023-11-18,50.65833333333333,4,4,4,4.0,Champions,2,Premium
8932,371,5,219.8,2020-04-21,2022-12-23,43.96,1,1,1,1.0,Lost,0,Low Value
8933,415,15,514.23,2019-02-23,2022-11-09,34.282000000000004,1,5,3,2.8000000000000003,Others,3,High Value
8934,31,14,514.73,2019-07-24,2023-11-28,36.76642857142857,4,5,3,3.85,Loyal Customers,2,Premium
8935,49,17,745.71,2019-03-07,2023-11-10,43.86529411764706,3,5,4,3.9,Loyal Customers,2,Premium
8936,40,11,313.22,2019-10-08,2023-11-19,28.474545454545456,4,4,1,2.8,Others,1,Mid Value
8937,150,13,911.61,2019-04-14,2023-08-01,70.12384615384616,2,5,5,3.95,Loyal Customers,3,High Value
8938,68,12,1528.4399999999998,2019-02-18,2023-10-22,127.36999999999999,3,4,5,4.05,Loyal Customers,2,Premium
8939,281,13,825.75,2019-06-09,2023-03-23,63.51923076923077,1,5,5,3.6,Others,3,High Value
8940,45,13,490.98,2019-03-08,2023-11-14,37.76769230769231,3,5,3,3.5,Loyal Customers,2,Premium
8941,408,12,668.86,2019-11-25,2022-11-16,55.73833333333334,1,4,4,2.95,Others,3,High Value
8942,3,9,430.94000000000005,2019-01-28,2023-12-26,47.882222222222225,5,3,3,3.7,Loyal Customers,1,Mid Value
8943,75,11,498.44,2019-01-11,2023-10-15,45.31272727272727,3,4,3,3.25,Loyal Customers,3,High Value
8944,94,10,472.1,2019-12-09,2023-09-26,47.21,2,3,3,2.6500000000000004,Loyal Customers,3,High Value
8945,58,6,198.51,2019-11-10,2023-11-01,33.085,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
8946,42,8,303.58,2019-02-05,2023-11-17,37.9475,4,2,1,2.3,Potential Loyalists,1,Mid Value
8947,51,13,512.26,2019-10-28,2023-11-08,39.40461538461538,3,5,3,3.5,Loyal Customers,2,Premium
8948,89,15,917.51,2019-01-06,2023-10-01,61.16733333333333,2,5,5,3.95,Loyal Customers,3,High Value
8949,746,6,327.36,2019-09-05,2021-12-13,54.56,1,1,2,1.4,Lost,0,Low Value
8950,41,10,449.47,2019-01-04,2023-11-18,44.947,4,3,3,3.35,Loyal Customers,1,Mid Value
8951,87,8,477.08,2019-11-05,2023-10-03,59.635,2,2,3,2.4000000000000004,At Risk,0,Low Value
8952,40,10,964.8199999999999,2019-01-11,2023-11-19,96.482,4,3,5,4.15,Loyal Customers,2,Premium
8953,41,10,1160.06,2019-09-25,2023-11-18,116.006,4,3,5,4.15,Loyal Customers,2,Premium
8954,49,7,450.64,2019-05-19,2023-11-10,64.37714285714286,3,2,3,2.75,Potential Loyalists,1,Mid Value
8955,74,9,772.46,2019-04-12,2023-10-16,85.8288888888889,3,3,5,3.8,Loyal Customers,3,High Value
8956,350,6,185.75,2019-11-27,2023-01-13,30.958333333333332,1,1,1,1.0,Lost,0,Low Value
8957,45,5,390.23,2021-08-05,2023-11-14,78.046,3,1,2,2.0999999999999996,Potential Loyalists,0,Low Value
8958,2,8,662.15,2019-08-15,2023-12-27,82.76875,5,2,4,3.85,Others,1,Mid Value
8959,68,9,337.76,2019-05-22,2023-10-22,37.528888888888886,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
8960,345,8,479.93,2019-02-06,2023-01-18,59.99125,1,2,3,2.0500000000000003,Others,0,Low Value
8961,26,7,445.65,2019-10-07,2023-12-03,63.66428571428571,4,2,3,3.1,Potential Loyalists,1,Mid Value
8962,291,11,2055.5499999999997,2019-02-14,2023-03-13,186.8681818181818,1,4,5,3.35,Others,3,High Value
8963,163,11,661.21,2020-03-19,2023-07-19,60.11000000000001,2,4,4,3.3,Loyal Customers,3,High Value
8964,52,16,1059.6,2019-01-18,2023-11-07,66.225,3,5,5,4.3,Loyal Customers,2,Premium
8965,105,11,438.49,2019-09-19,2023-09-15,39.86272727272728,2,4,3,2.9000000000000004,Loyal Customers,3,High Value
8966,135,12,487.72,2019-01-03,2023-08-16,40.64333333333334,2,4,3,2.9000000000000004,Loyal Customers,3,High Value
8967,9,5,484.01,2020-11-19,2023-12-20,96.80199999999999,5,1,3,3.2,Potential Loyalists,1,Mid Value
8968,20,6,257.1,2019-12-21,2023-12-09,42.85,5,1,1,2.4,Potential Loyalists,1,Mid Value
8969,10,6,191.34,2019-04-06,2023-12-19,31.89,5,1,1,2.4,Potential Loyalists,1,Mid Value
8970,12,16,594.06,2019-02-06,2023-12-17,37.12875,5,5,4,4.6,Champions,2,Premium
8971,160,6,408.63,2019-03-27,2023-07-22,68.105,2,1,2,1.75,Lost,0,Low Value
8972,184,10,1002.56,2019-11-12,2023-06-28,100.256,2,3,5,3.45,Loyal Customers,3,High Value
8973,39,7,276.4,2019-01-14,2023-11-20,39.48571428571428,4,2,1,2.3,Potential Loyalists,1,Mid Value
8974,386,10,582.0,2019-02-17,2022-12-08,58.2,1,3,4,2.7,Others,3,High Value
8975,105,3,251.35999999999999,2020-11-11,2023-09-15,83.78666666666666,2,1,1,1.35,Lost,0,Low Value
8976,40,9,291.87,2019-04-03,2023-11-19,32.43,4,3,1,2.55,Potential Loyalists,1,Mid Value
8977,218,7,318.85,2019-12-16,2023-05-25,45.550000000000004,2,2,2,2.0,At Risk,0,Low Value
8978,358,13,424.95,2019-03-15,2023-01-05,32.68846153846154,1,5,2,2.4000000000000004,Others,3,High Value
8979,22,15,584.0699999999999,2019-06-05,2023-12-07,38.937999999999995,5,5,4,4.6,Champions,2,Premium
8980,50,9,338.4,2019-03-06,2023-11-09,37.599999999999994,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
8981,42,11,377.33,2019-01-01,2023-11-17,34.302727272727275,4,4,2,3.2,Others,1,Mid Value
8982,99,8,312.29,2019-03-20,2023-09-21,39.03625,2,2,1,1.6,Lost,0,Low Value
8983,49,14,624.05,2019-08-18,2023-11-10,44.574999999999996,3,5,4,3.9,Loyal Customers,2,Premium
8984,38,8,387.73,2019-01-27,2023-11-21,48.46625,4,2,2,2.7,Potential Loyalists,1,Mid Value
8985,345,4,230.57,2020-10-02,2023-01-18,57.6425,1,1,1,1.0,Lost,0,Low Value
8986,56,8,426.66,2020-04-16,2023-11-03,53.3325,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
8987,15,9,287.26,2019-06-10,2023-12-14,31.917777777777776,5,3,1,2.9,Potential Loyalists,1,Mid Value
8988,307,9,693.11,2019-01-12,2023-02-25,77.01222222222222,1,3,4,2.7,Others,3,High Value
8989,20,12,383.0,2019-02-02,2023-12-09,31.916666666666668,5,4,2,3.55,Others,1,Mid Value
8990,35,16,590.71,2019-08-07,2023-11-24,36.919375,4,5,4,4.25,Champions,2,Premium
